fetchWidth,decodeWidth,numFetchBufferEntries,numRobEntries,numRasEntries,numIntPhysRegisters,numFpPhysRegisters,numLdqEntries,numStqEntries,maxBrCount,mem_issueWidth,int_issueWidth,fp_issueWidth,DCacheParams_nWays,DCacheParams_nMSHRs,DCacheParams_nTLBEntries,ICacheParams_nWays,ICacheParams_nTLBEntries,ICacheParams_fetchBytes,cycle,power,time
4 2 40 96 16 64 64 32 32 20 1 4 1 8 4 8 2 8 2,69833.0000,0.0718,28814.6093
4 2 16 64 16 64 64 32 32 20 2 1 2 8 2 16 4 8 2,71333.0000,0.0718,28816.8197
4 2 40 32 16 64 64 16 16 16 2 3 2 8 4 8 2 32 2,72703.5000,0.0666,28872.4106
4 2 8 64 16 64 64 24 24 16 1 2 1 8 2 32 8 32 2,71098.0000,0.0640,28879.1511
4 2 32 96 32 64 64 32 32 8 2 5 2 4 8 16 4 16 2,72063.5000,0.0693,28883.5964
4 2 8 128 32 64 64 8 8 20 1 3 1 8 8 32 2 16 2,74827.0000,0.0663,28933.8745
4 2 8 64 16 64 64 24 24 16 1 2 1 8 2 32 2 32 2,71098.0000,0.0626,28941.4844
4 2 8 64 24 64 64 24 24 16 1 2 1 8 2 32 2 32 2,71098.0000,0.0626,28966.1349
4 2 8 64 16 64 64 16 16 16 1 2 1 8 2 32 4 32 2,71545.5000,0.0612,28972.6172
4 2 8 128 32 64 64 24 24 8 1 1 1 8 2 32 2 32 2,72438.5000,0.0581,28991.9760
4 2 16 130 16 64 64 16 16 16 2 1 2 4 8 16 8 8 2,73076.0000,0.0694,29000.9433
4 2 32 32 16 64 64 24 24 20 2 1 2 2 2 16 2 32 2,77930.0000,0.0653,29100.8277
4 2 40 32 24 64 64 16 16 12 1 1 1 4 8 32 2 16 2,76295.0000,0.0568,29171.9418
4 2 24 130 16 64 64 16 16 16 1 3 1 4 8 16 8 8 2,71982.5000,0.0670,29226.7148
4 2 8 64 16 64 64 24 24 16 1 2 1 8 2 32 4 32 2,71098.0000,0.0630,29235.6477
4 3 24 96 24 64 64 24 24 12 2 4 2 4 2 16 2 32 2,72685.0000,0.0726,35806.1358
4 3 24 96 16 64 64 16 16 16 1 4 1 4 2 32 4 16 2,73371.0000,0.0690,35828.0245
4 3 24 96 24 64 64 32 32 8 1 2 1 2 4 32 2 16 2,73718.5000,0.0648,35838.2296
4 3 24 96 24 64 64 16 16 8 1 2 1 4 2 32 2 32 2,73687.0000,0.0595,35924.7585
4 3 24 96 24 64 64 24 24 8 2 4 2 2 2 32 2 8 2,75514.5000,0.0677,36005.1648
4 3 24 96 24 64 64 8 8 16 1 2 1 4 2 16 2 8 2,75869.5000,0.0626,36029.6103
4 3 24 96 24 64 64 16 16 16 2 4 2 2 4 8 4 8 2,73501.5000,0.0738,36050.1236
4 3 24 96 16 64 64 8 8 12 1 1 1 4 4 8 8 16 2,77806.0000,0.0660,36054.7757
4 3 24 96 32 64 64 32 32 12 1 2 1 4 8 8 4 32 2,71962.5000,0.0708,36144.1293
4 3 24 96 32 64 64 24 24 12 2 5 2 4 2 8 2 32 2,72701.5000,0.0733,36144.3932
4 3 24 96 16 64 64 8 8 16 2 4 2 8 2 8 8 8 2,72914.0000,0.0733,36152.2897
4 3 24 96 24 64 64 32 32 12 2 4 2 8 2 32 4 16 2,69943.5000,0.0834,36198.3156
4 3 24 96 24 64 64 32 32 20 1 2 1 8 8 32 8 32 2,69851.5000,0.0809,36244.8757
4 4 32 128 24 64 64 24 24 20 1 1 1 4 2 16 4 8 2,74516.0000,0.0805,42943.5306
4 4 40 96 24 64 64 8 8 8 2 2 2 2 2 16 8 16 2,77746.0000,0.0650,42990.0160
4 4 16 64 24 64 64 8 8 12 2 1 2 2 2 16 2 8 2,79418.5000,0.0648,43007.1910
4 4 8 128 32 64 64 32 32 8 2 5 2 8 2 32 8 8 2,72173.0000,0.0919,43018.9292
4 4 16 96 32 64 64 16 16 12 1 5 1 2 8 8 8 8 2,73635.0000,0.0822,43025.9162
4 4 32 96 32 64 64 16 16 12 1 3 1 2 8 16 4 8 2,73700.0000,0.0709,43029.5321
4 4 16 64 24 64 64 8 8 12 1 5 1 4 8 32 2 16 2,75704.5000,0.0687,43051.1516
4 4 16 128 32 64 64 16 16 12 2 5 2 2 2 32 4 32 2,75833.5000,0.0771,43058.1988
4 4 32 96 24 64 64 32 32 12 1 1 1 2 8 32 8 32 2,74438.5000,0.0796,43073.8456
4 4 40 96 24 64 64 8 8 8 2 5 2 8 4 32 8 8 2,73320.0000,0.0728,43084.7117
4 4 8 96 24 64 64 24 24 16 2 2 2 2 8 8 4 32 2,74668.5000,0.0817,43097.4565
4 4 32 64 32 64 64 8 8 20 2 3 2 4 8 8 2 32 2,75331.0000,0.0787,43111.1938
4 4 16 64 24 64 64 16 16 12 2 3 2 2 8 8 8 16 2,73752.0000,0.0751,43117.9541
4 4 8 96 24 64 64 8 8 16 2 3 2 2 2 8 4 8 2,79269.0000,0.0732,43134.9912
4 4 40 96 32 64 64 32 32 16 1 1 1 4 8 16 2 16 2,72830.0000,0.0889,43160.2632
4 4 16 128 16 64 64 32 32 8 1 5 1 2 4 32 4 16 2,73795.0000,0.0789,43162.7035
4 4 40 32 16 64 64 24 24 12 1 5 1 2 4 32 8 32 2,76795.5000,0.0726,43184.8504
4 4 40 128 24 64 64 8 8 16 1 1 1 2 4 8 8 8 2,79392.5000,0.0699,43212.4376
4 4 16 64 16 64 64 16 16 20 1 1 1 8 2 8 8 32 2,72757.5000,0.0778,43230.7661
4 4 40 64 16 64 64 32 32 20 1 5 1 8 2 32 2 8 2,70401.0000,0.0979,43267.1849
4 4 16 64 24 64 64 24 24 12 1 1 1 4 2 32 4 16 2,74929.0000,0.0685,43291.5530
4 4 40 64 32 64 64 32 32 12 1 5 1 2 4 32 8 16 2,74065.0000,0.0823,43361.6825
4 4 40 32 16 64 64 24 24 12 2 4 2 4 8 32 4 32 2,74685.0000,0.0772,43389.9256
4 4 24 96 24 64 64 16 16 20 1 4 1 4 8 16 2 8 2,72102.5000,0.0815,43411.5152
4 4 32 96 16 64 64 24 24 8 2 1 2 8 4 16 2 16 2,71365.0000,0.0735,43453.3106
4 4 40 96 24 64 64 24 24 20 2 3 2 4 2 32 4 32 2,72783.0000,0.0865,43456.9774
4 4 24 96 16 64 64 24 24 12 1 3 1 4 4 32 8 32 2,72099.0000,0.0819,43549.4653
4 4 8 128 24 48 48 24 24 20 1 5 1 2 2 8 4 8 2,79977.0000,0.0797,43246.2373
4 1 35 64 24 48 48 24 24 20 1 1 1 8 2 8 8 16 2,78963.0000,0.0560,21167.9968
4 1 16 96 32 48 48 8 8 20 2 4 2 2 4 32 2 16 2,78053.0000,0.0587,21307.5802
4 1 16 32 32 48 48 24 24 12 1 2 1 8 8 16 2 8 2,77757.5000,0.0532,21384.2204
4 1 24 96 32 48 48 8 8 8 2 4 2 2 4 16 2 32 2,77920.5000,0.0553,21423.7206
4 1 40 96 16 48 48 8 8 8 1 2 1 8 2 8 4 8 2,78289.5000,0.0504,21427.8603
4 1 8 64 32 48 48 24 24 12 1 3 1 4 8 32 2 16 2,79754.5000,0.0538,21496.3671
4 1 16 96 32 48 48 8 8 8 1 1 1 2 4 8 2 32 2,83933.0000,0.0488,21508.8222
4 1 16 128 32 48 48 8 8 8 1 1 1 4 8 8 2 32 2,82678.5000,0.0522,21543.6281
4 1 8 96 16 48 48 32 32 12 1 2 1 4 4 32 2 8 2,79666.0000,0.0545,21591.8720
4 1 35 32 24 48 48 8 8 12 1 2 1 2 8 32 4 8 2,80791.5000,0.0500,21594.9256
4 1 40 130 16 48 48 8 8 8 2 1 2 2 8 8 8 32 2,83924.0000,0.0572,21604.7487
4 1 24 32 16 48 48 8 8 8 1 5 1 2 8 8 4 8 2,80398.5000,0.0508,21623.5130
4 1 32 130 32 48 48 8 8 20 1 1 1 2 8 8 2 32 2,84103.0000,0.0546,21629.8592
4 1 40 96 32 48 48 32 32 16 2 4 2 2 8 32 2 8 2,79980.0000,0.0656,21634.7128
4 1 32 130 24 48 48 32 32 12 2 4 2 8 4 16 2 8 2,76141.0000,0.0662,21655.8363
4 1 8 128 32 48 48 24 24 16 2 4 2 2 8 32 2 8 2,80225.0000,0.0645,21663.6108
4 1 35 64 16 48 48 24 24 12 2 3 2 4 8 16 8 16 2,80065.5000,0.0614,21674.9296
4 1 8 130 24 48 48 16 16 8 1 2 1 4 2 16 2 16 2,78762.0000,0.0511,21675.0680
4 1 8 96 32 48 48 8 8 20 1 2 1 4 4 16 2 32 2,79701.5000,0.0518,21675.9433
4 1 24 32 16 48 48 24 24 12 2 4 2 4 2 16 2 16 2,79337.5000,0.0577,21684.8080
4 1 16 128 16 48 48 8 8 12 1 5 1 8 2 32 2 16 2,74563.5000,0.0559,21689.0845
4 1 16 128 24 48 48 24 24 8 1 4 1 2 8 16 2 8 2,81572.0000,0.0559,21694.5097
4 1 35 96 32 48 48 24 24 20 1 3 1 2 8 8 2 32 2,79803.5000,0.0572,21696.4057
4 1 16 32 32 48 48 32 32 12 1 2 1 2 2 32 2 32 2,79659.5000,0.0513,21700.8300
4 1 24 96 32 48 48 32 32 16 2 4 2 8 2 16 2 16 2,75410.0000,0.0660,21709.9331
4 1 16 32 32 48 48 8 8 8 2 1 2 2 2 8 2 8 2,83556.0000,0.0492,21731.8011
4 1 40 96 24 48 48 24 24 12 1 3 1 8 8 8 8 16 2,76464.0000,0.0590,21832.7506
4 1 16 128 24 48 48 8 8 8 1 1 1 2 8 16 2 32 2,83948.5000,0.0514,21835.5038
4 1 32 32 16 48 48 24 24 12 2 4 2 4 2 8 2 32 2,79337.5000,0.0581,21865.7821
4 1 8 130 24 48 48 8 8 8 2 3 2 2 2 32 2 8 2,77444.0000,0.0544,21869.6872
4 1 32 130 24 48 48 24 24 8 1 5 1 2 4 16 8 16 2,81706.5000,0.0583,21917.5675
4 2 32 32 32 48 48 16 16 16 2 4 2 2 2 32 2 8 2,77100.0000,0.0625,28394.2238
4 2 32 64 24 48 48 24 24 12 1 1 1 4 4 32 8 32 2,76510.5000,0.0580,28532.6909
4 2 32 130 32 48 48 8 8 8 1 4 1 2 8 8 4 8 2,79323.5000,0.0574,28556.0001
4 2 16 32 24 48 48 16 16 16 1 2 1 2 2 16 8 8 2,78601.0000,0.0566,28562.5264
4 2 16 128 32 48 48 16 16 20 2 4 2 4 4 8 2 32 2,74819.0000,0.0699,28584.8994
4 2 16 32 32 48 48 16 16 16 2 1 2 4 4 16 4 8 2,76748.5000,0.0600,28590.2868
4 2 16 128 16 48 48 16 16 12 1 5 1 4 8 32 2 16 2,75480.0000,0.0627,28603.1896
4 2 8 128 32 48 48 24 24 8 1 1 1 8 4 32 2 32 2,74391.0000,0.0568,28625.0799
4 2 40 128 24 48 48 16 16 20 1 3 1 4 8 16 8 32 2,75698.5000,0.0675,28626.0801
4 2 16 32 16 48 48 8 8 16 1 3 1 4 2 16 8 32 2,77464.0000,0.0565,28631.9424
4 2 40 64 32 48 48 8 8 16 2 3 2 4 2 32 8 32 2,76520.5000,0.0638,28634.1236
4 2 8 32 24 48 48 8 8 20 2 3 2 2 8 16 8 8 2,79424.5000,0.0645,28638.8669
4 2 16 96 32 48 48 8 8 16 1 3 1 2 8 8 4 8 2,79794.0000,0.0589,28641.0925
4 2 8 130 24 48 48 32 32 16 2 5 2 8 2 32 8 16 2,72895.0000,0.0751,28721.2855
4 2 16 130 32 48 48 32 32 20 1 1 1 4 4 32 2 8 2,76672.5000,0.0643,28784.3357
4 2 24 64 16 48 48 16 16 12 1 5 1 4 4 32 4 16 2,75595.0000,0.0593,28791.7683
4 2 8 32 16 48 48 24 24 8 1 1 1 8 2 32 2 32 2,74504.0000,0.0522,28802.8969
4 2 40 32 32 48 48 16 16 20 1 1 1 2 2 8 4 8 2,78821.0000,0.0576,28822.0307
4 2 40 96 16 48 48 24 24 8 2 4 2 2 4 8 8 32 2,77083.5000,0.0635,28831.5670
4 2 32 128 24 48 48 16 16 12 1 3 1 2 8 8 8 8 2,77373.0000,0.0615,28850.8296
4 2 8 96 16 48 48 32 32 20 1 3 1 8 8 32 2 16 2,73815.5000,0.0675,28858.1400
4 2 24 32 24 48 48 32 32 20 2 5 2 8 8 16 8 8 2,72887.5000,0.0748,28883.1710
4 2 8 96 16 48 48 8 8 20 1 4 1 2 8 16 2 8 2,79235.0000,0.0619,28891.3429
4 2 8 130 16 48 48 8 8 8 1 5 1 8 8 32 2 8 2,74834.5000,0.0593,28910.7560
4 2 24 128 24 48 48 32 32 8 2 4 2 2 4 16 2 16 2,76760.5000,0.0637,28927.0316
4 2 32 32 24 48 48 24 24 20 1 4 1 2 4 8 4 8 2,77477.5000,0.0633,28941.9389
4 2 16 64 24 48 48 24 24 16 1 1 1 2 4 8 2 32 2,78605.5000,0.0571,28942.7557
4 2 16 32 16 48 48 32 32 8 1 3 1 4 8 32 8 32 2,75888.5000,0.0585,28946.7846
4 2 32 128 32 48 48 8 8 8 2 5 2 8 4 8 4 32 2,74426.0000,0.0641,28953.6463
4 2 32 96 24 48 48 24 24 16 1 5 1 8 8 8 8 32 2,73051.0000,0.0687,28957.7395
4 2 32 128 16 48 48 24 24 16 1 5 1 2 8 16 2 32 2,77460.0000,0.0666,28973.4943
4 2 32 64 32 48 48 32 32 12 2 2 2 4 4 8 4 32 2,75233.0000,0.0640,28985.1920
4 2 40 128 24 48 48 16 16 20 1 5 1 4 8 32 8 32 2,75480.0000,0.0754,29027.4691
4 2 8 128 24 48 48 8 8 12 2 5 2 2 4 32 2 32 2,78895.5000,0.0621,29037.1063
4 2 24 130 32 48 48 8 8 16 1 2 1 4 4 8 2 32 2,77871.5000,0.0585,29165.7783
4 2 40 32 32 48 48 8 8 8 1 5 1 8 2 16 8 32 2,74249.0000,0.0560,29216.9388
4 3 24 96 24 48 48 8 8 8 1 2 1 2 4 16 2 16 2,79875.0000,0.0541,35592.7485
4 3 24 96 32 48 48 16 16 8 1 4 1 8 2 8 8 8 2,74610.0000,0.0618,35641.7763
4 3 24 96 16 48 48 24 24 12 2 2 2 2 2 32 8 32 2,78009.0000,0.0673,35677.5465
4 3 24 96 24 48 48 8 8 16 1 4 1 2 2 32 2 8 2,79404.0000,0.0616,35679.9492
4 3 24 96 24 48 48 16 16 20 1 5 1 4 8 16 2 8 2,75744.0000,0.0711,35784.1344
4 3 24 96 24 48 48 16 16 20 2 2 2 4 8 16 4 16 2,76259.5000,0.0730,35830.6235
4 3 24 96 24 48 48 8 8 16 1 4 1 4 8 32 2 16 2,76949.0000,0.0642,35840.8621
4 3 24 96 32 48 48 8 8 8 1 4 1 2 2 16 2 8 2,80660.5000,0.0558,35951.8799
4 3 24 96 16 48 48 16 16 8 1 2 1 4 8 8 8 32 2,76048.0000,0.0601,36021.8288
4 3 24 96 24 48 48 8 8 12 1 2 1 4 2 8 4 8 2,77581.0000,0.0572,36084.3704
4 3 24 96 24 48 48 24 24 20 1 4 1 8 4 32 2 16 2,73691.0000,0.0723,36125.1544
4 3 24 96 24 48 48 24 24 8 2 3 2 2 2 32 4 8 2,77591.5000,0.0645,36134.9625
4 3 24 96 24 48 48 16 16 8 1 2 1 2 4 16 2 32 2,78224.5000,0.0563,36158.1751
4 3 24 96 32 48 48 8 8 8 2 4 2 2 4 8 4 8 2,79582.5000,0.0612,36451.6016
4 4 32 32 32 48 48 24 24 16 2 1 2 8 4 8 2 16 2,75684.0000,0.0745,42833.8506
4 4 24 96 24 48 48 32 32 12 1 1 1 8 8 16 8 32 2,75247.5000,0.0779,42930.5682
4 4 40 64 24 48 48 8 8 12 2 5 2 4 8 32 2 32 2,77317.0000,0.0703,42932.0337
4 4 24 64 32 48 48 8 8 8 1 5 1 2 8 8 8 16 2,78967.5000,0.0635,42958.1059
4 4 16 64 24 48 48 24 24 8 1 1 1 8 4 16 2 32 2,75386.0000,0.0633,42982.9307
4 4 8 32 24 48 48 8 8 8 1 1 1 2 2 8 2 16 2,83918.5000,0.0536,42988.4719
4 4 8 32 16 48 48 8 8 8 1 1 1 2 2 8 2 16 2,83918.5000,0.0537,43019.2057
4 4 8 32 16 48 48 8 8 8 1 1 1 2 2 8 2 32 2,83918.5000,0.0536,43038.9429
4 4 8 32 32 48 48 8 8 8 1 1 1 2 2 8 2 32 2,83918.5000,0.0538,43047.4977
4 4 40 96 32 48 48 24 24 12 2 5 2 8 2 8 4 8 2,73828.5000,0.0783,43048.6452
4 4 24 32 32 48 48 32 32 12 1 1 1 4 2 32 4 32 2,77940.0000,0.0707,43054.8483
4 4 8 32 16 48 48 8 8 8 1 1 1 2 2 16 2 32 2,83918.5000,0.0537,43058.3988
4 4 40 96 24 48 48 24 24 16 1 1 1 2 8 16 4 8 2,79210.5000,0.0715,43079.6075
4 4 24 96 32 48 48 24 24 8 2 1 2 4 8 16 8 32 2,77773.0000,0.0706,43097.0694
4 4 8 64 24 48 48 8 8 20 1 3 1 4 2 16 4 32 2,78937.0000,0.0693,43110.8231
4 4 24 96 16 48 48 32 32 20 2 3 2 4 8 8 4 8 2,75900.0000,0.0964,43128.0897
4 4 24 32 16 48 48 32 32 20 1 3 1 2 2 32 8 8 2,78656.5000,0.0854,43139.2299
4 4 40 64 32 48 48 16 16 8 2 3 2 8 2 16 4 32 2,73694.0000,0.0689,43151.5265
4 4 32 128 32 48 48 8 8 12 2 2 2 2 2 16 4 16 2,79836.0000,0.0655,43155.4807
4 4 8 32 24 48 48 8 8 8 1 1 1 2 2 8 2 32 2,83918.5000,0.0538,43211.5295
4 4 8 64 32 48 48 16 16 8 2 2 2 4 8 32 2 16 2,78291.0000,0.0669,43242.2878
4 4 32 96 32 48 48 24 24 20 2 1 2 4 4 32 2 8 2,77558.5000,0.0794,43249.1940
4 4 8 32 32 48 48 8 8 8 1 1 1 2 2 16 2 32 2,83918.5000,0.0537,43258.3104
4 4 40 32 32 48 48 16 16 12 2 3 2 8 8 8 8 8 2,74140.0000,0.0743,43261.9204
4 4 16 64 24 48 48 24 24 20 1 3 1 2 2 8 8 8 2,78936.5000,0.0749,43312.4782
4 4 8 32 24 48 48 8 8 8 1 1 1 2 2 16 2 32 2,83918.5000,0.0537,43313.4147
4 4 32 64 24 48 48 24 24 8 2 2 2 2 4 8 4 8 2,78414.0000,0.0671,43318.5423
4 4 24 96 16 48 48 8 8 12 1 3 1 4 8 16 4 32 2,77332.5000,0.0698,43340.0648
4 4 24 128 24 48 48 24 24 8 1 4 1 8 2 8 4 8 2,74027.5000,0.0698,43370.8010
4 4 24 64 16 48 48 16 16 20 2 3 2 8 2 8 8 32 2,73887.0000,0.0809,43395.1323
4 4 32 32 24 48 48 16 16 12 1 1 1 4 4 16 2 32 2,78393.0000,0.0617,43501.9528
4 4 32 96 16 48 48 8 8 12 2 3 2 8 2 16 8 8 2,74955.5000,0.0708,43582.7600
8 1 24 128 16 112 112 24 24 20 1 4 1 2 4 8 4 16 4,77066.5000,0.0859,21185.2492
8 1 16 32 16 112 112 32 32 12 1 4 1 2 8 16 4 16 4,78437.0000,0.0771,21261.4404